bbbcccaaaacacbacbb,0
aaabbbccc,1
ccacababcbbabca,0
aaaaaabbbbbbcccccc,1
aaacbacbacbbcbccba,0
abc,1
cccacababbba,0
aaaabbbbcccc,1
cab,0
abc,1
aabcbbbcbccccaaaba,0
aaaaaabbbbbbcccccc,1
cba,0
aabbcc,1
bcababaccbaacbccba,0
aabbcc,1
bca,0
aaaaaabbbbbbcccccc,1
bcaaaabccccaabcbbb,0
aaaaabbbbbccccc,1
bbcaac,0
aaaaabbbbbccccc,1
cba,0
aaaaaabbbbbbcccccc,1
cba,0
abc,1
bca,0
aabbcc,1
aacbbbacbacccbacab,0
aaabbbccc,1
acacbb,0
aabbcc,1
bcabcacab,0
aaaaabbbbbccccc,1
bbcaacccbabaacb,0
aaaaaabbbbbbcccccc,1
ccabbbbaccaaabc,0
aaaaabbbbbccccc,1
ccababcaccbabbaacb,0
aaaaabbbbbccccc,1
cacbbcbaabca,0
abc,1
bbcbbaaacbacbaccac,0
aaaaaabbbbbbcccccc,1
babcaacacbcbcba,0
aabbcc,1
abbbaccca,0
aabbcc,1
cacbabcbaaabbcbacc,0
aaaaaabbbbbbcccccc,1
abbcccacaabcbababc,0
abc,1
bac,0
aabbcc,1
ccabcbaab,0
abc,1
bababbaccacc,0
abc,1
aabcbcacb,0
aaaabbbbcccc,1
acb,0
aaaabbbbcccc,1
bcbaabccaabccba,0
aaabbbccc,1
cabbca,0
aaaabbbbcccc,1
acb,0
aaaabbbbcccc,1
ccabab,0
abc,1
acb,0
aaaaaabbbbbbcccccc,1
cabcacaabbcb,0
aaaaabbbbbccccc,1
ccbaba,0
aaaabbbbcccc,1
cbabaccbacabaaccbb,0
aaaaabbbbbccccc,1
abaccbbca,0
aaaaabbbbbccccc,1
acbcababc,0
aaaaaabbbbbbcccccc,1
babccabac,0
aaaaabbbbbccccc,1
cab,0
abc,1
cab,0
aaaaabbbbbccccc,1
ccbabbaac,0
abc,1
bcacba,0
aaaabbbbcccc,1
aacacbbabbbacaccbc,0
aabbcc,1
bcbaabccacbbaac,0
aabbcc,1
aaacbbccb,0
aaaaabbbbbccccc,1
aacbbc,0
abc,1
bbccaa,0
aabbcc,1
bbcaacabbbcacca,0
abc,1
aabaccbbc,0
abc,1
cabbcbcaa,0
aaabbbccc,1
cbcaaacbb,0
aaabbbccc,1
cbabca,0
abc,1
acb,0
aaaabbbbcccc,1
acabbcbcbaccaba,0
aaaaabbbbbccccc,1
cbaaaccbabcb,0
aaaaabbbbbccccc,1
cbabccaab,0
aaaaabbbbbccccc,1
cbbacccbacbabcabaa,0
aaaabbbbcccc,1
aabccabcababccb,0
abc,1
bbacaaccabcbbcbaca,0
aaaaabbbbbccccc,1
bacbccaba,0
abc,1
abccbcabcaabacb,0
aaaaabbbbbccccc,1
bcacccbababa,0
aabbcc,1
caccbabaabcccbabba,0
aabbcc,1
acabbabcc,0
abc,1
baabcc,0
aaaaabbbbbccccc,1
cab,0
aabbcc,1
bac,0
aaabbbccc,1
bbaccacbacab,0
aaaabbbbcccc,1
bacacbcab,0
aaaaaabbbbbbcccccc,1
cbaaaacbbbcc,0
aaaaaabbbbbbcccccc,1
bcacabcabcba,0
abc,1
bbcbaaccbbcacaa,0
aabbcc,1
bccbcacbbbaaaca,0
abc,1
accbbabaccab,0
aaabbbccc,1
cbabbcabcbaabcacca,0
aaaabbbbcccc,1
cab,0
aaaabbbbcccc,1
bbcaaccacaabbcb,0
aabbcc,1
bbccaa,0
abc,1
cba,0
aaaaaabbbbbbcccccc,1
bccaaacbacbb,0
aaaabbbbcccc,1
cabcbbcbabaacbcaac,0
abc,1
bacbbaccabca,0
aabbcc,1
acbbaacbccab,0
aaabbbccc,1
baacbc,0
aaaaaabbbbbbcccccc,1
babaccbbcacacba,0
aaaabbbbcccc,1
bcacabacabcb,0
abc,1
acb,0
aaaabbbbcccc,1
ababaabccccb,0
aaaabbbbcccc,1
bacccbacbaab,0
aaaaaabbbbbbcccccc,1
cba,0
aaabbbccc,1
aabccbcabacb,0
aaaaabbbbbccccc,1
bcacba,0
abc,1
bbbcaacac,0
aaaaabbbbbccccc,1
abacabbacbcccab,0
aaaaaabbbbbbcccccc,1
cbcaaabcb,0
aaaaaabbbbbbcccccc,1
ccaabcbabacbacb,0
aaaaaabbbbbbcccccc,1
cabbbcaac,0
abc,1
babcabcbaccbcaa,0
aaaaaabbbbbbcccccc,1
ccbbabbccbaaccabaa,0
aabbcc,1
cbccbabaacab,0
abc,1
acb,0
aaaabbbbcccc,1
caccabaabaccbabcbb,0
abc,1
bbacbccaaaacbcb,0
abc,1
ccbaabbca,0
aaaaabbbbbccccc,1
bccbacbbabbaccaaca,0
aaaaaabbbbbbcccccc,1
abccbaabacabccabbc,0
aaaaaabbbbbbcccccc,1
abababcccabbabccca,0
aaaaaabbbbbbcccccc,1
ccbaaabbcbbcaca,0
aaaabbbbcccc,1
acababbccabcbac,0
aaaaabbbbbccccc,1
accbbcaaabcb,0
aaaaabbbbbccccc,1
cbaababcbcca,0
aaaaabbbbbccccc,1
bac,0
aabbcc,1
cbaabc,0
aaaaabbbbbccccc,1
baabcbaccbca,0
abc,1
cacbab,0
aaabbbccc,1
cbababbabcaaccc,0
abc,1
aabbaccbbcac,0
aaabbbccc,1
bacabc,0
aaaabbbbcccc,1
caacbccbbaab,0
aaaabbbbcccc,1
cba,0
aabbcc,1
baabaaccbbcc,0
aaaaabbbbbccccc,1
bacbac,0
aabbcc,1
ccbbabacbaac,0
aaaabbbbcccc,1
bcabcaacbcab,0
aaaaabbbbbccccc,1
abcbcbcaa,0
abc,1
acabcbbca,0
aaabbbccc,1
babcac,0
aaaabbbbcccc,1
babacccab,0
aaaaabbbbbccccc,1
babacaaccbbcabccba,0
aabbcc,1
bcbaaaabcccbbbacca,0
abc,1
bcbcabaabcabcacabc,0
aaabbbccc,1
accbcbbbacacaba,0
aaabbbccc,1
cbaabacbabcc,0
aaaaaabbbbbbcccccc,1
abbcccaab,0
aaabbbccc,1
bac,0
aabbcc,1
accbcbaccbaacbaabb,0
abc,1
cccaaababbaccbb,0
aabbcc,1
aabcbacbc,0
aaabbbccc,1
bcaabcabc,0
aaabbbccc,1
bccccbabaaba,0
aabbcc,1
bac,0
aaabbbccc,1
abbacc,0
aaaaaabbbbbbcccccc,1
bca,0
aaabbbccc,1
abbcacbabcac,0
aaaaaabbbbbbcccccc,1
caccbcaabaabcbabcb,0
aaaabbbbcccc,1
accabbcacbab,0
abc,1
cabcab,0
aaabbbccc,1
ccbbaaacb,0
aabbcc,1
cbaaabccb,0
aabbcc,1
cabcbcacabba,0
aaaabbbbcccc,1
babccaabcbac,0
aaaaabbbbbccccc,1
cbacab,0
aaaabbbbcccc,1
cbbabaacc,0
aaabbbccc,1
caabacbbc,0
abc,1
acacabcbbcba,0
aaaabbbbcccc,1
bccbacaba,0
aabbcc,1
cbcbaaabc,0
aaabbbccc,1
abbbacacc,0
aaaaabbbbbccccc,1
bacacbbaaacbcbccab,0
aaaabbbbcccc,1
bcacabccbbaa,0
aaaabbbbcccc,1
cba,0
abc,1
cababcabc,0
aaaaabbbbbccccc,1
acbbac,0
aaaabbbbcccc,1
bbaacc,0
aaaabbbbcccc,1
cba,0
aaaaaabbbbbbcccccc,1
cbacbbacabcbcbaaac,0
aaaabbbbcccc,1
abaacbcbbccacab,0
aabbcc,1
bacbabcac,0
abc,1
abbccaabc,0
aaaaaabbbbbbcccccc,1
acb,0
aabbcc,1
cbcbaa,0
aaaabbbbcccc,1
acbbaacbacbc,0
aaaaaabbbbbbcccccc,1
cba,0
aaabbbccc,1
cba,0
aaaabbbbcccc,1
bacbccaba,0
abc,1
bccbaacabbca,0
aaaaaabbbbbbcccccc,1
aacbacbbc,0
aaabbbccc,1
abcccbcbaaba,0
aaaaaabbbbbbcccccc,1
bcbacbaca,0
aaaaabbbbbccccc,1
ccbbaacab,0
aaabbbccc,1
caabbcaccbacbababc,0
aaabbbccc,1
abacbcbac,0
aaaaaabbbbbbcccccc,1
ccbbaabbaacc,0
aaaaaabbbbbbcccccc,1
abbccabcabac,0
aaaaaabbbbbbcccccc,1
bcabac,0
aabbcc,1
bcabaaaccbcb,0
abc,1
ccbcbabbcaaa,0
aabbcc,1
cbcccacaaababbbbca,0
abc,1
cba,0
aaaabbbbcccc,1
bababbbaccaaacccbc,0
aaaaaabbbbbbcccccc,1
acb,0
aaaaabbbbbccccc,1
baabbcabaccc,0
aaaaaabbbbbbcccccc,1
cccbcaababab,0
aabbcc,1
cab,0
aaaaaabbbbbbcccccc,1
bbcaccbaa,0
aaaaabbbbbccccc,1
abbaabccc,0
aabbcc,1
aacbbaaabcbabccccb,0
aabbcc,1
cbbaaabcccab,0
aaaaabbbbbccccc,1
cbaabbabaccaabccbc,0
aabbcc,1
cabacaccbbaacabcbb,0
aaaaaabbbbbbcccccc,1
bcaacbcaabbc,0
aaaabbbbcccc,1
aababbcaccbc,0
aaaabbbbcccc,1
cabcbaaacbbc,0
aaaabbbbcccc,1
abbbcacccbaa,0
aaaaaabbbbbbcccccc,1
cabcbabcacab,0
aaaabbbbcccc,1
cbbbacaccbacaab,0
aaaaaabbbbbbcccccc,1
cbcabcbaaacabbc,0
aaaaaabbbbbbcccccc,1
caacabcbbbbbccaaac,0
aaaaaabbbbbbcccccc,1
caaabbbbaacccbc,0
aaabbbccc,1
cbbccabababaacaccb,0
aaaaabbbbbccccc,1
ccbaba,0
aaaaabbbbbccccc,1
abbbaaaacbcccbabcc,0
aabbcc,1
aabcabbcc,0
aaaabbbbcccc,1
baccbcbcbaaa,0
aabbcc,1
cacabb,0
aaabbbccc,1
cabcab,0
aaaabbbbcccc,1
cab,0
aaabbbccc,1
abcbcaabc,0
aaaabbbbcccc,1
cabcba,0
aaaaaabbbbbbcccccc,1
acbccabababc,0
aabbcc,1
acabcb,0
aabbcc,1
cbabac,0
aaaaaabbbbbbcccccc,1
bccaaabaccbcbba,0
aaaaaabbbbbbcccccc,1
bcabcacbccabaab,0
aaaabbbbcccc,1
ababcaabbcabcacbcc,0
aaabbbccc,1
cbccabacabba,0
aabbcc,1
bcabac,0
abc,1
babaaaccbccbbca,0
abc,1
acb,0
aaabbbccc,1
aacccbbcabba,0
aaaabbbbcccc,1
aaaabcabccbbccbbac,0
aaaaaabbbbbbcccccc,1
acbaaabbbbbaaccccc,0
abc,1
cabcbbabccaabac,0
aaabbbccc,1
baacabbbaccccab,0
aaabbbccc,1
cba,0
aaabbbccc,1
acacbccbbaabcab,0
aaaaaabbbbbbcccccc,1
caccbcbbcababaa,0
aaaaabbbbbccccc,1
cabcabacb,0
aaabbbccc,1
aaacbccabcbbcba,0
abc,1
babccaacb,0
aaabbbccc,1
cabcba,0
aaaaaabbbbbbcccccc,1
ccacbabacbab,0
aaabbbccc,1
cbabac,0
aaabbbccc,1
cabbcabaacbabaccbc,0
abc,1
aacbcb,0
aaaabbbbcccc,1
cacccababacbbcbbaa,0
aaabbbccc,1
cccbbacbacaabab,0
aaabbbccc,1
accbab,0
aabbcc,1
baacbc,0
aaaaabbbbbccccc,1
ccabababc,0
aaaabbbbcccc,1
ababcc,0
aaaaaabbbbbbcccccc,1
accabbacb,0
aaabbbccc,1
caaabccabbcbaabccb,0
aaaaaabbbbbbcccccc,1
acaabbcbc,0
aaaaaabbbbbbcccccc,1
bbabccaacacb,0
aaaabbbbcccc,1
bccbccaaaabb,0
aabbcc,1
cabcab,0
aaaaabbbbbccccc,1
cbccbccaabaabbacba,0
aaaaabbbbbccccc,1
bbcabbccacabaabcac,0
aaabbbccc,1
bcbaac,0
aaabbbccc,1
ccbbbaaac,0
aaaabbbbcccc,1
abacaccbacabcbacbb,0
aaaabbbbcccc,1
abcbca,0
aaaaaabbbbbbcccccc,1
cab,0
aaaabbbbcccc,1
caacbcbcaabb,0
aaaaabbbbbccccc,1
bcccabaab,0
aaaaabbbbbccccc,1
cbcacabbacbbaac,0
aaabbbccc,1
cbacba,0
abc,1
cba,0
aabbcc,1
bccacbaab,0
aaabbbccc,1
bacacbabaacbcbbcca,0
aaaaabbbbbccccc,1
baabbccccbabaacbca,0
aaabbbccc,1
bbcbcaaaccbacba,0
aaabbbccc,1
cbbcaabac,0
aaaabbbbcccc,1
baccbabac,0
aaaaaabbbbbbcccccc,1
baabaccbacbc,0
aaabbbccc,1
acabccbab,0
aaabbbccc,1
abcbcbcaa,0
aabbcc,1
acb,0
aabbcc,1
acababacbccb,0
aabbcc,1
abaccaabbcbacbc,0
aaabbbccc,1
baabcc,0
aabbcc,1
accabb,0
aabbcc,1
cbaccbbaa,0
aaaabbbbcccc,1
aacabbbccbcabacbca,0
aaabbbccc,1
bbcaababaccacabccb,0
abc,1
babcacacb,0
abc,1
bcacbcabacababc,0
aaaaabbbbbccccc,1
caccaaabbbbccacabb,0
aaabbbccc,1
abcaabccb,0
aaaaabbbbbccccc,1
acbaaccbb,0
aaaaaabbbbbbcccccc,1
caabcb,0
aaaaaabbbbbbcccccc,1
acabccabb,0
abc,1
acb,0
aabbcc,1
bcacbacab,0
aaaabbbbcccc,1
caabccababbbacc,0
abc,1
cbcbcaacbbcaaacbab,0
aabbcc,1
aacbbc,0
aaaaaabbbbbbcccccc,1
bcbbaccbacaa,0
aaabbbccc,1
cbbaccabcbaabac,0
aaaaabbbbbccccc,1
cbbbbcaacaabcac,0
aaaaaabbbbbbcccccc,1
bccbcaaba,0
aabbcc,1
abbacacbcacb,0
aabbcc,1
bcbcaa,0
aabbcc,1
abcccbabaacb,0
abc,1
cbcccbabbacabaa,0
aaaaaabbbbbbcccccc,1
baacaabcbbbaccc,0
aaaaaabbbbbbcccccc,1
acacbabbcbac,0
aaaaabbbbbccccc,1
acbacacabcacbbb,0
abc,1
bcaccabab,0
aabbcc,1
ccabacbcbabacab,0
aabbcc,1
cbcacaabb,0
aaaaaabbbbbbcccccc,1
bca,0
aabbcc,1
abcabc,0
aabbcc,1
cabcbbaccaba,0
aaaaaabbbbbbcccccc,1
babbcbccacaabca,0
aaaaabbbbbccccc,1
aacbcbcabacbacb,0
abc,1
caabbcccbaabbac,0
abc,1
cbcbacbaa,0
aaaabbbbcccc,1
bbaaabccccbcaab,0
aaabbbccc,1
acabbababccc,0
aabbcc,1
ccbccabaabacabb,0
aaaabbbbcccc,1
accacbabbacb,0
aaaaabbbbbccccc,1
abbacacabccabcb,0
aaaabbbbcccc,1
acccbcbaaabb,0
aabbcc,1
caabbc,0
aaaabbbbcccc,1
bacbaccba,0
aaabbbccc,1
cbcabacbbaac,0
aaaaabbbbbccccc,1
cabcbcaab,0
aaabbbccc,1
bababcabbccaaacccb,0
aaaaaabbbbbbcccccc,1
abcbbccabaac,0
aabbcc,1
aacbbccacabb,0
aaaaabbbbbccccc,1
cbcaacabcbab,0
aaaaabbbbbccccc,1
cababc,0
aaaaabbbbbccccc,1
bbcababccaccaba,0
abc,1
acabbbcbccaa,0
aabbcc,1
bbaccbcaaacb,0
aaaaaabbbbbbcccccc,1
abccacababaccbb,0
aaaabbbbcccc,1
cabbca,0
aaaaaabbbbbbcccccc,1
bac,0
aaaaabbbbbccccc,1
ccbaab,0
aaaaaabbbbbbcccccc,1
cab,0
aabbcc,1
bcbacabccbaccbabaa,0
aaaabbbbcccc,1
ccabbbbaacac,0
aaaaabbbbbccccc,1
bacbbaccabac,0
aaaabbbbcccc,1
acb,0
aabbcc,1
bbcbbcccaaacabbaac,0
aaaabbbbcccc,1
cbacab,0
aabbcc,1
acbccaabbcabcba,0
aabbcc,1
bbcaacbca,0
abc,1
cba,0
aaabbbccc,1
ccaabaccbcababb,0
aaaaabbbbbccccc,1
cbaaacbcb,0
aaaabbbbcccc,1
abbcca,0
aaaabbbbcccc,1
bbbcabcaacbcbaacca,0
aaabbbccc,1
babbcccaacba,0
abc,1
bcaccbaabccbaababc,0
aaaabbbbcccc,1
acbbbbaabbacccacca,0
aaaabbbbcccc,1
aaaccbbcbbca,0
aaabbbccc,1
bcbbacbccbbacaacaa,0
abc,1
caaabacbbcacbbc,0
aaaabbbbcccc,1
bbaccccabacaaabbcb,0
aabbcc,1
cccbabaabbaccba,0
abc,1
aabbccbac,0
aaaabbbbcccc,1
abbcac,0
aaaaabbbbbccccc,1
aaccccbbbcabaaacbb,0
abc,1
cbbcbbacbacbaaaacc,0
aaaabbbbcccc,1
aacabcabcbabccabbc,0
aaaaaabbbbbbcccccc,1
baaccacbacbbcba,0
aabbcc,1
bbacac,0
aaaabbbbcccc,1
bcabca,0
aaaabbbbcccc,1
accaaccbabbabcb,0
aaabbbccc,1
abccab,0
aaaaaabbbbbbcccccc,1
acbcacbbacbacba,0
aabbcc,1
cbbbcaacbaac,0
aaaaabbbbbccccc,1
abcbac,0
aaaabbbbcccc,1
acb,0
aaaabbbbcccc,1
bbcaca,0
aaaabbbbcccc,1
caacbacbcbcabba,0
aaabbbccc,1
cabaaabbbcaccbc,0
aaaaaabbbbbbcccccc,1
acbbca,0
aaaaaabbbbbbcccccc,1
caaccabaabbcbbc,0
aaaabbbbcccc,1
cab,0
aaabbbccc,1
baccaabbbacabcc,0
aaaabbbbcccc,1
bac,0
abc,1
bac,0
aaaaabbbbbccccc,1
ccaabb,0
aaaabbbbcccc,1
cbcbcbbaccbaaaa,0
aaabbbccc,1
acbbbacca,0
aaabbbccc,1
ccbbaa,0
aaabbbccc,1
bac,0
aabbcc,1
acbbac,0
aaaaaabbbbbbcccccc,1
cacbbbbcacacbaa,0
aabbcc,1
bccaba,0
aaaaaabbbbbbcccccc,1
bababcacc,0
aaaaabbbbbccccc,1
bbbacaacbcca,0
aaaabbbbcccc,1
aacabccbbbbabaccac,0
aaaabbbbcccc,1
ccaabcabb,0
aaabbbccc,1
cbcaccabaabbabc,0
aaaabbbbcccc,1
cbabbccaa,0
aaabbbccc,1
ccaaccbbbbacaba,0
aaaaabbbbbccccc,1
accbab,0
aaaaabbbbbccccc,1
acbcbabaabcc,0
aaaaaabbbbbbcccccc,1
baacbcacbcababc,0
aaaabbbbcccc,1
bca,0
aaaabbbbcccc,1
babaccccabbcbaa,0
aaaabbbbcccc,1
cab,0
aaaaaabbbbbbcccccc,1
bbcaaaabccbc,0
aaaabbbbcccc,1
abcabbccabbbcacaca,0
aaaaaabbbbbbcccccc,1
bca,0
aaaabbbbcccc,1
cbacbcabcacbaab,0
aaaabbbbcccc,1
cab,0
abc,1
cbaabbaacccb,0
aaaabbbbcccc,1
cccbacababab,0
aaaaaabbbbbbcccccc,1
cba,0
abc,1
bccababccaabbaccba,0
aaabbbccc,1
bbaabcabccac,0
aabbcc,1
acbbcaacb,0
aaaabbbbcccc,1
bcaabbabcbcccaa,0
abc,1
accbba,0
aaaaaabbbbbbcccccc,1
bcaabcacbacbcbabac,0
aaaabbbbcccc,1
ccbbaacba,0
aabbcc,1
cacacbbcaacbcbbbaa,0
aabbcc,1
bcbcbacaa,0
abc,1
bcbbacaac,0
abc,1
abbbbccccaaa,0
abc,1
ccbbaa,0
aabbcc,1
cccbcaabaaabcbb,0
aabbcc,1
aaaaccbbccbb,0
aaaabbbbcccc,1
bbaacc,0
aaabbbccc,1
bbccabcbaaac,0
aaaaaabbbbbbcccccc,1
bacbaaccbccabba,0
aaaaabbbbbccccc,1
cabbca,0
abc,1
acbacaabbccb,0
aaaabbbbcccc,1
bacabcbaaccbcba,0
aaabbbccc,1
babcacabcbbaacc,0
aaaaaabbbbbbcccccc,1
ccbbbaaaccbabca,0
aabbcc,1
cacabb,0
aaaaaabbbbbbcccccc,1
cbacabbac,0
aaaabbbbcccc,1
ccaaabbbc,0
aaabbbccc,1
abccba,0
abc,1
acaccacbabbb,0
aabbcc,1
bacbbacabbccaabacc,0
aaaabbbbcccc,1
bcaacb,0
aaaaaabbbbbbcccccc,1
cab,0
aaaabbbbcccc,1
accabcbab,0
aabbcc,1
ccbabbccaaba,0
aabbcc,1
aaacbbabcccbaabbcc,0
aabbcc,1
abaccbbcacbbcacaab,0
aabbcc,1
abbbacccccabaab,0
aaaabbbbcccc,1
acbacbcba,0
aaabbbccc,1
bcabcbaca,0
aaaaabbbbbccccc,1
babacaacbbcc,0
abc,1
abccab,0
abc,1
bac,0
aaabbbccc,1
acaaabacbcbcccbabb,0
aaaaaabbbbbbcccccc,1
abcbbbcaccaabca,0
aaabbbccc,1
bccbcbaaacba,0
aaaaaabbbbbbcccccc,1
acb,0
abc,1
cbcbbabababaaacccc,0
aaaaaabbbbbbcccccc,1
cbcaba,0
abc,1
bcbcacbaa,0
aaabbbccc,1
aacbcb,0
aaaaabbbbbccccc,1
cccbabaaacbb,0
aabbcc,1
aaccaccbbabb,0
abc,1
cab,0
aaaaabbbbbccccc,1
baccba,0
aaaabbbbcccc,1
acb,0
aaaaabbbbbccccc,1
cbbcaa,0
aaaaabbbbbccccc,1
abbaabccbbaaccc,0
aaabbbccc,1
acbacb,0
aaabbbccc,1
bcacab,0
aaaabbbbcccc,1
accacbabbcba,0
aabbcc,1
cabbcabcbbcacaabca,0
aaaaaabbbbbbcccccc,1
cba,0
abc,1
cabacbbcacbcaacbba,0
aaabbbccc,1
cacccbbbabaa,0
aaaaaabbbbbbcccccc,1
babacc,0
aaaaabbbbbccccc,1
cabbbbbcacacaca,0
aabbcc,1
abacccbacbab,0
aaabbbccc,1
ccabba,0
abc,1
abbbcacac,0
aaabbbccc,1
caacbb,0
aaabbbccc,1
cabbca,0
aabbcc,1
cba,0
aaaabbbbcccc,1
baacbc,0
aaaaabbbbbccccc,1
cbacaabbcaacbcb,0
aabbcc,1
cbbcbaaccacbbbacaa,0
abc,1
abbcca,0
aaabbbccc,1
cab,0
aaaabbbbcccc,1
bac,0
aaaaaabbbbbbcccccc,1
accbba,0
aaaaaabbbbbbcccccc,1
aaccacbbaabacbbccb,0
aabbcc,1
bbaabaccc,0
aaaabbbbcccc,1
cbbbccaacbabaca,0
aaaaaabbbbbbcccccc,1
accbabcbbaac,0
aaabbbccc,1
cacbabcab,0
aaabbbccc,1
bcaccbbcababaca,0
aaaaaabbbbbbcccccc,1
ccbbcbaacacbacaabb,0
aaabbbccc,1
bbaccaccbbaa,0
abc,1
abbacccbcaba,0
aaaaabbbbbccccc,1
abbcac,0
aaaaaabbbbbbcccccc,1
ccbbaa,0
aaabbbccc,1
abaccb,0
aaaaaabbbbbbcccccc,1
abccab,0
aaaaaabbbbbbcccccc,1
bccabcacaabbbbacac,0
aaaaabbbbbccccc,1
cba,0
aaabbbccc,1
babccbcabcaa,0
abc,1
bca,0
aaabbbccc,1
aacccbabcabcbba,0
aabbcc,1
cbcbaaacb,0
abc,1
cabcab,0
aaaabbbbcccc,1
cababc,0
aaaaabbbbbccccc,1
abbacbbcaacabcc,0
abc,1
cba,0
abc,1
aabcbc,0
aaabbbccc,1
abcabacababbccc,0
aaabbbccc,1
abcababcababccc,0
abc,1
bcabacbabcccbacaba,0
aaaaaabbbbbbcccccc,1
cabaaccaabbbcbabcc,0
aaaaaabbbbbbcccccc,1
cababbcbccaacba,0
aaaabbbbcccc,1
cbacba,0
aabbcc,1
cbabaccbbaacbacbca,0
aaaaaabbbbbbcccccc,1
abccbbacabca,0
aaaaabbbbbccccc,1
ccbbcaaaabcb,0
aabbcc,1
bbacca,0
aaaabbbbcccc,1
bca,0
aaabbbccc,1
accabccabbba,0
aaabbbccc,1
aacabbbabccc,0
aaaabbbbcccc,1
baabcbaccacb,0
abc,1
bbcacaabbcca,0
aaaaabbbbbccccc,1
bacabc,0
aaaabbbbcccc,1
baaacacbbccbcba,0
aaabbbccc,1
bbcacaaacabbcbc,0
aaaaaabbbbbbcccccc,1
bcbaca,0
aaaaabbbbbccccc,1
abbaccabc,0
aaaaaabbbbbbcccccc,1
bacabc,0
aaaaaabbbbbbcccccc,1
acbccccabbaabbacba,0
aaaabbbbcccc,1
cbcabcbbbaacaaaccb,0
aaaaaabbbbbbcccccc,1
bcacbbaac,0
abc,1
bcabaabccbaabccbac,0
abc,1
bbaaaccbaacbbbaccc,0
abc,1
baabcc,0
aaabbbccc,1
acaccbabcabaacbbcb,0
aaaaabbbbbccccc,1
bcaacccabacabbb,0
aaabbbccc,1
cbbcaa,0
aaaabbbbcccc,1
bacbca,0
aaabbbccc,1
cccbabcacbcbbabaaa,0
aaaaaabbbbbbcccccc,1
cba,0
aaaaaabbbbbbcccccc,1
bbcacbaccbbaaacbca,0
aaabbbccc,1
aabbacccbbcacab,0
aaaaabbbbbccccc,1
abaccbccbaab,0
aaaabbbbcccc,1
ccbcaabbcbabaac,0
aaabbbccc,1
cacbbcabcbbacacbaa,0
abc,1
baacbaaccbccaabbcb,0
aaabbbccc,1
aaccbbcba,0
aaaabbbbcccc,1
bcbbcaaac,0
aaaaaabbbbbbcccccc,1
cbcaba,0
aaaaabbbbbccccc,1
abcbacacb,0
aaabbbccc,1
abccba,0
aaabbbccc,1
bccbaa,0
aabbcc,1
ccbbaa,0
aaaaaabbbbbbcccccc,1
acb,0
aabbcc,1
cab,0
aaaaabbbbbccccc,1
abaabcbcc,0
aaaabbbbcccc,1
acb,0
aaaaabbbbbccccc,1
cbacba,0
aabbcc,1
cbbacbcbbcaaaca,0
aabbcc,1
bbaacbcca,0
aaabbbccc,1
bca,0
aaaaabbbbbccccc,1
abbaccaaabccbbc,0
aaaabbbbcccc,1
bcabaaccabbbcca,0
aaaabbbbcccc,1
acacccacbbabacbbab,0
aaabbbccc,1
aaccbcbba,0
aabbcc,1
bcccbaaabccbaba,0
abc,1
aabcbc,0
aaaaabbbbbccccc,1
caabbbcacbbcaca,0
aaaaabbbbbccccc,1
acacbbbaabcabccabc,0
abc,1
bccaab,0
aaaabbbbcccc,1
cbabaacbc,0
aabbcc,1
abbaaaabcccccabcbb,0
aaaabbbbcccc,1
bbaaacbcccacbab,0
abc,1
bcaaccabb,0
abc,1
acb,0
aaabbbccc,1
acbaccbba,0
aaabbbccc,1
bbcbabcaaabccbacac,0
aaaaabbbbbccccc,1
cabbaabccabbaaccbc,0
aaaaabbbbbccccc,1
abacccbbacbacba,0
aaaaabbbbbccccc,1
cbcabcaba,0
aabbcc,1
bcaabbcca,0
aaaaabbbbbccccc,1
abacbcccbaababc,0
aaaaabbbbbccccc,1
accbbccaabab,0
aaaabbbbcccc,1
cbaacbccbbaabcabac,0
abc,1
bcccabacbcbaaba,0
abc,1
baacbcaaccbbbac,0
abc,1
aacccbbab,0
aabbcc,1
aaabcbccacbb,0
aabbcc,1
cab,0
aaaaabbbbbccccc,1
acbcab,0
aabbcc,1
bbabbaabcaacccc,0
aaaaabbbbbccccc,1
accaabbccaacbcabbb,0
aabbcc,1
cba,0
aaaaabbbbbccccc,1
baaaccbaabcbaccbcb,0
aaaabbbbcccc,1
cabcabbabacc,0
aaabbbccc,1
bca,0
aaaaabbbbbccccc,1
cbcbabbcaaac,0
aaaabbbbcccc,1
caabcb,0
aaaaaabbbbbbcccccc,1
aacbcb,0
aaaabbbbcccc,1
abcacb,0
aaaabbbbcccc,1
cccaabcbbbcbaaa,0
aaabbbccc,1
acbacbbbaaccacb,0
abc,1
abccab,0
abc,1
bcbcbaaac,0
aaaaaabbbbbbcccccc,1
bbbbaaabccccbcaaca,0
aaaabbbbcccc,1
cab,0
aaabbbccc,1
abcbbacca,0
aaaaabbbbbccccc,1
cab,0
abc,1
abbcaaccbcbbaac,0
aaaabbbbcccc,1
acb,0
aaaaaabbbbbbcccccc,1
abcbacacb,0
abc,1
bbabaabaccaabcccbc,0
aaabbbccc,1
acb,0
abc,1
cacabbcacbba,0
aabbcc,1
cabbca,0
aabbcc,1
aacaccbbb,0
aaaaabbbbbccccc,1
cab,0
aaabbbccc,1
caabccabb,0
aaaabbbbcccc,1
ccabba,0
aaaaabbbbbccccc,1
aacbcb,0
aaaabbbbcccc,1
